2025-10-30 18:51:25.108 [restartedMain] INFO  com.gmail.demo.GmailApplication - Starting GmailApplication using Java 21.0.8 with PID 810061 (/home/sneha/repo/Gmail/target/classes started by sneha in /home/sneha/repo/Gmail)
2025-10-30 19:04:41.220 [http-nio-8080-exec-2] INFO  c.g.demo.service.api.EmailService - fetchEmails : mails Page 1 of 1 containing com.gmail.demo.entity.EmailMetadata instances
2025-10-30 19:04:41.221 [http-nio-8080-exec-2] INFO  c.g.demo.service.api.EmailService - fetchEmails (-)
2025-10-30 19:04:41.221 [http-nio-8080-exec-2] INFO  c.g.demo.Controller.EmailController - mailData (-)
2025-10-30 19:04:41.276 [http-nio-8080-exec-7] INFO  c.g.demo.Controller.EmailController - syncFolder (+)
2025-10-30 19:04:41.276 [http-nio-8080-exec-7] INFO  c.g.demo.service.api.EmailService - callSyncFolder (+)
2025-10-30 19:04:41.276 [http-nio-8080-exec-7] INFO  c.g.demo.service.api.EmailService - callSyncFolder param : folderName INBOX/personal
2025-10-30 19:04:42.930 [http-nio-8080-exec-6] INFO  c.g.demo.Controller.EmailController - getLabelList (-)
2025-10-30 19:04:42.939 [http-nio-8080-exec-10] INFO  c.g.demo.Controller.EmailController - getLabelList (+)
2025-10-30 19:04:44.934 [http-nio-8080-exec-10] INFO  c.g.demo.Controller.EmailController - getLabelList (-)
2025-10-30 19:04:49.684 [http-nio-8080-exec-7] INFO  c.g.demo.service.api.EmailService - callSyncFolder (-)
2025-10-30 19:04:49.685 [http-nio-8080-exec-7] INFO  c.g.demo.Controller.EmailController - syncFolder (-)
